nmi.HCD.seq,nmi.HCD2.seq,nmi.sp.seq,ncl.NB.seq,ncl.HCD.seq,ncl.HCD2.seq,K.seq,coclust.HCD.seq,coclust.HCD2.seq,coclust.sp.seq,coclust.true.HCD.seq,coclust.true.HCD2.seq,coclust.true.sp.seq,coclust.false.HCD.seq,coclust.false.HCD2.seq,coclust.false.sp.seq,size.var,size.ratio,ncl.P.HCD,ncl.P.HCD2,ncl.P.sp,P.err.HCD,P.err.HCD2,P.err.sp,Scaled.FP.HCD,Scaled.FP.HCD2,Scaled.FP.sp,Standard.FP.HCD,Standard.FP.HCD2,Standard.FP.sp,bin.err.HCD.seq,bin.err.HCD2.seq,bin.err.HCD.P.seq,bin.err.HCD2.P.seq,bin.err.sp.P.seq,mega2.nmi.sp.seq,mega4.nmi.sp.seq,mega2.nmi.HCD.seq,mega2.nmi.HCD2.seq,mega4.nmi.HCD.seq,mega4.nmi.HCD2.seq,mega2.coclust.HCD.seq,mega2.coclust.HCD2.seq,mega2.coclust.sp.seq,mega2.acc.HCD.seq,mega2.acc.HCD2.seq,mega2.acc.sp.seq,mega4.coclust.HCD.seq,mega4.coclust.HCD2.seq,mega4.coclust.sp.seq,mega4.acc.HCD.seq,mega4.acc.HCD2.seq,mega4.acc.sp.seq,sp2.acc.seq,sp4.acc.seq,mega2.nmi.HCD.varimax.seq,mega4.nmi.HCD.varimax.seq,mega2.nmi.sp.varimax.seq,mega4.nmi.sp.varimax.seq,ncl.P.HCD.varimax.seq,ncl.P.sp.varimax.seq,P.err.HCD.varimax.seq,P.err.sp.varimax.seq,bin.err.HCD.varimax.seq,bin.err.HCD.varimax.P.seq,bin.err.sp.varimax.P.seq,mega2.coclust.HCD.varimax.seq,mega2.coclust.sp.varimax.seq,mega2.acc.HCD.varimax.seq,mega2.acc.sp.varimax.seq,sp2.varimax.acc.seq,mega4.coclust.HCD.varimax.seq,mega4.coclust.sp.varimax.seq,mega4.acc.HCD.varimax.seq,mega4.acc.sp.varimax.seq,sp4.varimax.acc.seq,nmi.HCD.varimax.seq,nmi.sp.varimax.seq,ncl.HCD.varimax.seq,id,lambda
0.293722319501743,0.342946172829396,0.255388818683673,4,8,7,16,0.87471484375,0.8616400390625,0.8515240234375,0.49940625,0.6486625,0.510209375,0.100264583333333,0.124161458333333,0.125721666666667,0,1,8,7,7,0.500954095600565,0.443725711508814,0.522840140302662,0,0,0,0,0,0,0.118896304671707,0.0977696078398404,0.118896304671707,0.0977696078398404,0.163753657611371,0.536237298384032,0.448329765494052,0.678963806314727,0.757619627932249,0.538210552310172,0.599737372987413,0.94297578125,0.96200078125,0.898278125,0.970625,0.980625,0,0.903920703125,0.9214029296875,0.8665134765625,0.8953125,0.915625,0,0.980625,0.908125,0.674504958495428,0.538172525492989,0.339718466526245,0.232486853415246,8,8,0.493441507136693,0.560216943211848,0.118380429860262,0.118380429860262,0.295644796370121,0.9418,0.7911798828125,0.97,0.8815625,0.975625,0.9041357421875,0.7402392578125,0.895625,0.481875,0.9034375,0.302325516786665,0.201964203003405,8,2,10
0.0164772247607284,0.0143256970416425,0.0143256970416425,2,2,2,256,0.4937384765625,0.4998611328125,0.4998611328125,0.648117897727273,0.592649147727273,0.592649147727273,0.507115306058321,0.500652023629965,0.500652023629965,64,11.6666666666667,2,2,2,0.386693078004482,0.407473158720899,0.407473158720899,0,0,0,0,0,0,0.400591974054261,0.402569010495454,0.400591974054261,0.402569010495454,0.402569010495454,0.0262302466569276,0.0147207658167585,0.025352229559436,0.0262302466569276,0.0161560091261758,0.0149871024452,0.5317205078125,0.5342892578125,0.5342892578125,0.6259375,0.6309375,0,0.6331001953125,0.6341798828125,0.6341330078125,0.2525,0.1715625,0,0.6309375,0.1765625,0.0277417525692134,0.0171169770254035,0.0328701638023932,0.0195096411719952,2,2,0.379218735809943,0.396605194368517,0.39210690031512,0.39210690031512,0.398344030608607,0.52559453125,0.5407908203125,0.613125,0.6428125,0.6428125,0.614418359375,0.6349654296875,0.27875,0.27375,0.275,0.0173343511682218,0.0167595022292976,2,2,10
0.574821581162005,0.601764827032683,0.562540390410938,8,9,9,16,0.9221857421875,0.9252529296875,0.921787109375,0.823325,0.848128125,0.8049625,0.0712235416666667,0.0696054166666667,0.0704245833333333,0,1,9,9,9,0.197371016876338,0.178952364263528,0.203674824710899,0,0,0,0,0,0,0.0272076545993854,0.024208672699034,0.0272076545993854,0.024208672699034,0.0369253770726613,0.904884666270954,0.86144671573368,0.99247432929296,0.99247432929296,0.909879276413619,0.923269109173615,0.9993751953125,0.9993751953125,0.98881328125,0.9996875,0.9996875,0,0.9882630859375,0.9904037109375,0.9824271484375,0.988125,0.9903125,0,0.9996875,0.98875,0.98500563922448,0.904962079698074,0.892122320516256,0.866527072430301,8,8,0.182000253546606,0.183073028894434,0.0272560708889766,0.0272560708889766,0.0342932503759175,0.99875078125,0.9869611328125,0.999375,0.9934375,0.9996875,0.98765078125,0.9833447265625,0.9875,0.983125,0.988125,0.590939314252748,0.590958971045154,8,2,20
0.0576935474126421,0.0669616686870056,0.0495556439378881,2,3,3,256,0.5880263671875,0.6217025390625,0.6648037109375,0.632954545454545,0.690944602272727,0.518394886363636,0.412222104386626,0.378680398441428,0.334386587166918,64,11.6666666666667,3,3,3,0.333715338261298,0.334007773928794,0.349358197071669,0,0,0,0,0,0,0.343409872051863,0.324297317921393,0.343409872051863,0.324297317921393,0.361397090179628,0.176104573847606,0.0809941118702091,0.175213923297505,0.235912798126455,0.0862341329302782,0.106960941494135,0.68376953125,0.7384814453125,0.6788767578125,0.803125,0.8453125,0,0.672559765625,0.6851724609375,0.6617033203125,0.339375,0.33375,0,0.8453125,0.321875,0.15976994334964,0.0817197834360405,0.173128439011885,0.0801285752723992,3,3,0.351820636628022,0.342072786822284,0.374291743866329,0.374291743866329,0.36006233721556,0.65056328125,0.6826345703125,0.774375,0.8021875,0.8334375,0.659283203125,0.6655806640625,0.3315625,0.2925,0.3746875,0.0534493067788198,0.0531332086390346,3,2,20
0.664359134993677,0.662359623314809,0.586271038422748,8,12,12,16,0.9451916015625,0.9435423828125,0.9324974609375,0.811665625,0.798678125,0.69093125,0.0459066666666667,0.0468,0.051398125,0,1,12,12,12,0.133031774373846,0.13499354295685,0.147960226939996,0,0,0,0,0,0,0.0150483031667743,0.0145708898937917,0.0150483031667743,0.0145708898937917,0.0239753016583167,0.961384379480282,0.949423512615819,1,1,0.972796068743662,0.980885314094731,1,1,0.99625703125,1,1,0,0.9971955078125,0.99812890625,0.9947107421875,0.9971875,0.998125,0,1,0.9975,1,0.972796068743662,0.613976027300434,0.637582855461326,12,12,0.131459030166428,0.210703537365474,0.0148713423824683,0.0148713423824683,0.0948707767690482,1,0.92435078125,1,0.960625,1,0.9971955078125,0.9384431640625,0.9971875,0.935625,0.9975,0.666737465824218,0.544404251312823,12,2,30
0.109797876963952,0.13286324099329,0.102600230826104,3,5,5,256,0.779626171875,0.7801638671875,0.7993958984375,0.644992897727273,0.633238636363636,0.622975852272727,0.219629249937154,0.219023574974862,0.199628425087984,64,11.6666666666667,5,5,5,0.312923930219532,0.296445478970299,0.32990622373167,0,0,0,0,0,0,0.293798224061433,0.247702650146655,0.293798224061433,0.247702650146655,0.330610068299578,0.244881608062757,0.168808267363339,0.341208177338726,0.436026295946288,0.204727064100128,0.283681214225341,0.80128203125,0.8570125,0.74238203125,0.888125,0.9225,0,0.740368359375,0.7919490234375,0.7286083984375,0.619375,0.74,0,0.9225,0.610625,0.298934218569076,0.197844806046465,0.00975420733350306,0.0764676201548774,6,6,0.313087194145924,0.327823138551614,0.325455299192622,0.325455299192622,0.504524959073116,0.761003125,0.5131017578125,0.86125,0.5809375,0.9128125,0.73184765625,0.6607470703125,0.62,0.4434375,0.463125,0.114305303318864,0.0906782895532603,6,2,30
0.734621695971161,0.759961721791834,0.601088074327727,8,16,16,16,0.9704451171875,0.9741390625,0.9460767578125,0.76406875,0.79513125,0.598040625,0.0157964583333333,0.0139270833333333,0.0307208333333333,0,1,16,16,16,0.0878006268149671,0.0785076280327355,0.139630979530089,0,0,0,0,0,0,0.00747130467542062,0.00643016591226783,0.00747130467542062,0.00643016591226783,0.027683182503088,0.946680794889379,0.933860722448859,1,1,0.989660649507096,0.993094827067085,1,1,0.99376953125,1,1,0,0.9990634765625,0.999375390625,0.992536328125,0.9990625,0.999375,0,1,0.9996875,1,0.989660649507096,0.72365987819694,0.695143684633004,16,16,0.0914400457976357,0.207804299755681,0.00775995475082088,0.00775995475082088,0.0781711915510855,1,0.953628125,1,0.97625,1,0.9990634765625,0.946688671875,0.9990625,0.945,0.999375,0.727605222391712,0.556790095484844,16,2,40
0.139249157210505,0.176442548898025,0.135231446553629,6,5,6,256,0.786125390625,0.8143861328125,0.828569140625,0.722691761363636,0.716690340909091,0.615589488636364,0.213523794934641,0.185073568690297,0.170252993024133,64,11.6666666666667,5,6,6,0.277148792971007,0.25929804205893,0.295148523523618,0,0,0,0,0,0,0.261341388575706,0.206010289540004,0.261341388575706,0.206010289540004,0.296135625287697,0.324159986358217,0.258455822529544,0.41206843314524,0.548750472143496,0.274141456878573,0.404157788552606,0.83313203125,0.902753125,0.7978955078125,0.908125,0.94875,0,0.7731748046875,0.8498619140625,0.7681244140625,0.6771875,0.8259375,0,0.94875,0.7853125,0.349748718399882,0.261498844882303,0.394797253013988,0.245806471651135,5,5,0.266941094174239,0.273290430673184,0.287023242667243,0.273446286626979,0.261859165272482,0.775653125,0.834153125,0.87125,0.90875,0.925,0.7521302734375,0.7408818359375,0.4853125,0.506875,0.7578125,0.136547712643556,0.1421906909436,5,2,40
0.814235971462559,0.825855572330613,0.714925437066541,9,16,16,16,0.981779296875,0.98280859375,0.9671794921875,0.854615625,0.86329375,0.74238125,0.009743125,0.00922375,0.0178339583333333,0,1,16,16,16,0.0518865620633913,0.0480388154993475,0.0896266578369774,0,0,0,0,0,0,0.00399999999986512,0.00349950980380356,0.00399999999986512,0.00349950980380356,0.0121234917039652,0.964992551620302,0.96524628891145,1,1,1,1,1,1,0.99625703125,1,1,0,1,1,0.996570703125,1,1,0,1,1,1,1,0.166826287072777,0.552528867505662,16,16,0.0546666493588214,0.1366435106718,0.00426613876305373,0.00426613876305373,0.054301885368254,1,0.62688203125,1,0.751875,1,1,0.827049609375,1,0.6090625,1,0.808739541638214,0.67115787235585,16,2,50
0.183542116239065,0.221178583042127,0.164095084651977,5,7,8,256,0.8575923828125,0.87580625,0.8750333984375,0.700426136363636,0.697159090909091,0.611896306818182,0.14153842225993,0.123205756661639,0.12351134364002,64,11.6666666666667,7,8,8,0.258689027729474,0.230694827491622,0.268524766218685,0,0,0,0,0,0,0.23626832813856,0.168393845002037,0.23626832813856,0.168393845002037,0.249691185518253,0.41751986950989,0.323369296949944,0.486129354885514,0.670205664552338,0.360543085491277,0.514993061205927,0.867653125,0.94062578125,0.8480908203125,0.92875,0.969375,0,0.8086337890625,0.8880921875,0.8220353515625,0.7384375,0.8753125,0,0.969375,0.836875,0.39627304745565,0.325115735639498,0.00867875623902193,0.222464278570535,7,7,0.249513120158856,0.259872498905279,0.275255614091668,0.275255614091668,0.478136278073056,0.8037126953125,0.509453125,0.8896875,0.56875,0.9446875,0.7814791015625,0.7083568359375,0.50875,0.493125,0.798125,0.180413102144912,0.159732314358783,7,2,50
0.210746017788339,0.255164908056735,0.188175167526812,5,7,8,256,0.8574833984375,0.874987890625,0.8681580078125,0.753196022727273,0.775390625,0.6625,0.141939848856209,0.124461294934641,0.130704617584213,64,11.6666666666667,7,8,8,0.23436094920675,0.198689370274128,0.236798338727457,0,0,0,0,0,0,0.206231205431771,0.135915278486815,0.206231205431771,0.135915278486815,0.225280125650762,0.521566041278363,0.432311546068831,0.56130218636362,0.765843800434346,0.427620404075945,0.615889549559621,0.8966064453125,0.9638048828125,0.8916125,0.9453125,0.9815625,0,0.8323244140625,0.9235904296875,0.8552240234375,0.775625,0.918125,0,0.9815625,0.8959375,0.424854453059052,0.363925240842985,0.390732910047546,0.395629880288371,7,7,0.233825707537803,0.242027488005352,0.255700383623452,0.255700383623452,0.289755537952648,0.82100078125,0.8155158203125,0.900625,0.8971875,0.95625,0.7961671875,0.8243966796875,0.516875,0.81,0.8378125,0.199779818235914,0.182208856407568,7,2,60
0.305275431559452,0.342255429069615,0.260429521947264,5,7,7,16,0.855553515625,0.8617072265625,0.848333203125,0.59563125,0.6485125,0.526046875,0.127118333333333,0.124079791666667,0.130181041666667,0,1,7,7,7,0.47299621786813,0.446184554674331,0.530503180286085,0,0,0,0,0,0,0.115319155350561,0.100381862741713,0.115319155350561,0.100381862741713,0.183254939661995,0.436415075290531,0.435816439250701,0.699487289321874,0.718891782089639,0.538149270638278,0.605902602419825,0.9482861328125,0.9530330078125,0.8533251953125,0.9734375,0.9759375,0,0.9024939453125,0.9260025390625,0.8649470703125,0.8934375,0.92125,0,0.9759375,0.9203125,0.701805870947517,0.539119683634932,0.423745723208488,0.298121174921469,7,7,0.474914069835556,0.546717985101184,0.115357428352068,0.115357428352068,0.229414253385929,0.948878125,0.84548828125,0.97375,0.915625,0.975625,0.9024892578125,0.7588751953125,0.8934375,0.53375,0.91625,0.305622994083977,0.238709180009526,7,3,10
0.560741620226298,0.576917712756119,0.52200758812163,8,9,10,16,0.9208775390625,0.923331640625,0.9195630859375,0.8094375,0.816815625,0.70658125,0.071693125,0.0695672916666667,0.066238125,0,1,9,10,10,0.205167410875981,0.193548753766067,0.234341432031035,0,0,0,0,0,0,0.0306316742071119,0.0272496983399559,0.0306316742071119,0.0272496983399559,0.0469503393649326,0.90418952882008,0.84727605101644,0.967759968685811,0.973123204441524,0.891582814704613,0.919874953983505,0.9968798828125,0.997503125,0.987578125,0.9984375,0.99875,0,0.9858154296875,0.9903962890625,0.978437890625,0.985625,0.9903125,0,0.99875,0.98875,0.973123204441524,0.902730181877481,0.922118944362155,0.881463610777332,8,8,0.189329959826218,0.194658269982215,0.0286999999990322,0.0286999999990322,0.0328146304664651,0.997503125,0.99128828125,0.99875,0.995625,0.99875,0.987644140625,0.985484375,0.9875,0.9853125,0.988125,0.579300885033419,0.57580968378375,8,3,20
0.663283892508075,0.671784959312441,0.547364923659015,8,13,14,16,0.949043359375,0.9537921875,0.9325623046875,0.78215,0.754934375,0.58535,0.0398304166666667,0.032950625,0.0442902083333333,0,1,13,14,14,0.131367247331757,0.128466568448858,0.17867441325941,0,0,0,0,0,0,0.0139946078425496,0.0123317496224135,0.0139946078425496,0.0123317496224135,0.0315729260924497,0.940791505868802,0.909782059985202,1,1,0.986854344043658,0.99654144353651,1,1,0.99376953125,1,1,0,0.9987515625,0.9996876953125,0.9882525390625,0.99875,0.9996875,0,1,0.999375,1,0.989660649507096,0.615807911610055,0.629847059727709,14,14,0.140979837199339,0.23569738367502,0.0153668929103705,0.0153668929103705,0.1059989818982,1,0.9249267578125,1,0.9609375,1,0.9990634765625,0.9289025390625,0.9990625,0.925625,0.999375,0.653829467224258,0.513985370691194,14,3,30
0.102808172370419,0.129197014295476,0.108541537521796,3,4,6,256,0.7395318359375,0.817769921875,0.832593359375,0.681321022727273,0.488565340909091,0.568004261363636,0.260146233974359,0.180409439416792,0.165943352501257,64,11.6666666666667,4,6,6,0.303814278402591,0.323968841382004,0.321505347710318,0,0,0,0,0,0,0.301346232421112,0.262524414127563,0.301346232421112,0.262524414127563,0.365062228073442,0.219588780110628,0.180416402186429,0.279778189647236,0.395710035368188,0.199180900668552,0.281451816757362,0.7516064453125,0.8367126953125,0.7257080078125,0.8546875,0.9103125,0,0.7378095703125,0.7980482421875,0.7120080078125,0.4871875,0.75125,0,0.9103125,0.709375,0.232158593375512,0.182965523068718,0.234789317331009,0.187304144298414,4,4,0.293946134209347,0.309576714251,0.327791498553279,0.327791498553279,0.317808835301705,0.6879611328125,0.72528828125,0.8065625,0.835625,0.8740625,0.7114341796875,0.7310763671875,0.4575,0.6265625,0.6265625,0.0983235398814517,0.0963475221181923,4,3,30
